id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link,hashtag,date,content,interactions
1.0,kazef_,"Henryk Sienkiewicz Wola Okrzejska, wieś w woj. lubelskim, w pow. łukowskim, w gminie Krzywda. OKW nr 2 Wola Okrzejska: NAWROCKI Karol Tadeusz - 86,56 % TRZASKOWSKI Rafał Kazimierz - 13,44 %",1,6,1,8.0,"Jun 3, 2025 · 5:37 PM UTC",189.0,31.0,,,,,,
2.0,Tomasz95759656,I to jest przerażające skoro słabo radzi sobie w Warszawie,0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",58.0,10.0,,,,,,
3.0,DudeOfPoland,Przecież to większy leser od Tuska...,0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",37.0,6.0,,,,,,
5.0,czarkowm,Wyborcy PL2050 poszli głosować na @trzaskowski_ więc po co nam PL2050 z Hołownią i resztą uciekinierów na pokładzie?,0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",116.0,18.0,,,,,,
7.0,Mazurek_piotrr,"To Ty chyba nie ogarniasz kto ile ma dziś posłów w klubach ... Tusk nie miałbym monopolu władzy bo bez Hołowni , Kosniaka i Czarzasteggo nie ma większości ... Ciemny lud",0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",169.0,31.0,,,,,,
8.0,OrsonDzi,"Idealnie w punkt. Zero nauki na błędach i podpatrywania konkurencji. Całkowity brak chwalenia się sukcesami i mądrego straszenia ich zabraniem - PiS wróci i zabierze InVitro. Czy ktoś powiedział ludziom na wsi, że węgiel jest tańszy niż za PiS-u? No właśnie.",1,1,2,4.0,"Jun 3, 2025 · 9:45 AM UTC",258.0,41.0,,,,,,
9.0,KlaudiaKotusie1,"Zatrzymywanie i stawianie zarzutów niewinnej kobiecie za""życzenia śmierci""dla Owsiaka,albo ściganie przez policję i służby kogoś kto wywiesił na dachu prześcieradło z napisem ""Byle nie Trzaskowski"" to nie jest normalna Polska i żaden normalny Polak nie chce w takim kraju żyć.",0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",276.0,40.0,,,,,,
10.0,barborka12345,"Do tego należy jeszcze doliczyć funkcjonariuszy mediów publicznych, pożytecznych idiotow z PO, pana Komorowskiego, . Sama zaciskałam zęby, słuchając lub czytając ich mądrości, hejt, głupotę.",0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",190.0,25.0,,,,,,
11.0,KonradBerkowicz,"Dzień przed wyborami władze Krakowa urządziły sobie tęczowy spacerek. Gdyby Trzaskowski wygrał, rozlałoby się to na całą Polskę. No i jak tam, panie Miszalski? Kacyk wyborczy nadal trzyma, czy już zeszło z ciśnieniem?",0,19,16,35.0,"Jun 3, 2025 · 5:43 PM UTC",217.0,33.0,,,,,,
12.0,kazef_,"Bolesław Prus Hrubieszów, miasto w woj. lubelskim: NAWROCKI Karol Tadeusz - 56,76 % TRZASKOWSKI Rafał Kazimierz - 43,24 %",0,5,1,6.0,"Jun 3, 2025 · 5:38 PM UTC",121.0,19.0,,,,,,
15.0,Marcin83W,No jak ktoś chce kredyt to pesel ma ;),0,0,0,0.0,"Jun 3, 2025 · 6:05 PM UTC",38.0,9.0,,,,,,
17.0,palbow_79,Nie. Dlaczego? Dosyć duopolu,0,0,0,0.0,"Jun 3, 2025 · 6:05 PM UTC",28.0,4.0,,,,,,
18.0,kazef_,"Maria Konopnicka Suwałki, miasto w woj. podlaskim: NAWROCKI Karol Tadeusz - 55.43 % TRZASKOWSKI Rafał Kazimierz - 44,57 %",0,5,1,6.0,"Jun 3, 2025 · 5:39 PM UTC",121.0,19.0,,,,,,
23.0,Pawelob1,Jak dla mnie to możecie się wzajemnie pozarzynać. Będę stał obok i spokojnie temu przyglądał.,0,0,0,0.0,"Jun 3, 2025 · 6:05 PM UTC",93.0,15.0,,,,,,
24.0,kazef_,"Jan Kochanowski Sycyna Północna, wieś w woj. mazowieckim, w powiecie zwoleńskim, w gminie Zwoleń. OKW nr 8, Sycyna Północna: NAWROCKI Karol Tadeusz - 81,35 % TRZASKOWSKI Rafał Kazimierz - 18,65 %",0,6,1,7.0,"Jun 3, 2025 · 5:40 PM UTC",195.0,31.0,,,,,,
26.0,grok,Grok @grok 45s Replying to @AITalksxn @Wasiewicz_M @trzaskowski_ @donaldtusk @Platforma_org,0,0,0,0.0,"Jun 3, 2025 · 6:05 PM UTC",91.0,10.0,,,,,,
27.0,PiotrWiel,"Wbrew temu, co o sobie czytam u ""życzliwych"", takich możliwości nie mam, ale może Pan Prezydent Elekt @NawrockiKn albo sztab @szefernaker @SliwkaAndrzej @CzarnekP do prośby młodego człowieka się przychyli.",0,14,5,19.0,"Jun 3, 2025 · 5:56 PM UTC",205.0,29.0,,,,,,
28.0,CezaryBancarz,"Jednak wyczuł, że Trzaskowski przegra. Ja uważam, że trzeba szukać nowego lidera, kandydata na premiera na wybory 2027. Nie wolno kopać się z koniem.",0,0,0,0.0,"Jun 3, 2025 · 6:05 PM UTC",149.0,24.0,,,,,,
29.0,kazef_,"Cyprian Kamil Norwid Głuchy, wieś w woj. mazowieckim, w powiecie wyszkowskim, w gminie Zabrodzie OKW nr 2, Głuchy: NAWROCKI Karol Tadeusz - 71,54 % TRZASKOWSKI Rafał Kazimierz - 28,46 %",0,5,1,6.0,"Jun 3, 2025 · 5:40 PM UTC",185.0,30.0,,,,,,
31.0,ataraxi42032061,"Zandberg jest dzbanem roku. Poparło go milion osób. Trzaskowski przegrał o 370 tysięcy. Wystarczyłoby gdyby powiedział ""na Trzaskowskiego, żeby się nie zjebało do reszty!"" Nic nie powiedział. Teraz straszy memcenem. Gnojek.",0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",223.0,31.0,,,,,,
33.0,CDzwoni,"Niech zostawią to złoto w USA, tak łatwiej je skonfiskujemy na poczet reparacji.",0,14,7,21.0,"Jun 3, 2025 · 5:59 PM UTC",80.0,13.0,,,,,,
34.0,zetxja,Dodawanie i odejmowanie bylo w klasie podstawowej. Jestes z tej elity to chociaz napisz poprawnie ile glosow potrzebowal Trzaskowski do wygrania,0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",144.0,21.0,,,,,,
35.0,PPalimpsestt,Beznamiętnie Wodzu? A. Duda nigdy nie zostałby prezydentem gdy nie wsparcie machiny państwa i rządówki za PiS Prezydentem już wtedy byłby Trzaskowski B. Jak niżej. PiS wykręcił co się dało i więcej by nie wydusił. Na KO był potencjał który rozpi€rdolono🤷,0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",254.0,41.0,,,,,,
37.0,JanuszMali33660,"Odpowiedzialny za przegraną w wyborach prezydenckich jest Rafał Trzaskowski i musi to wybrzmieć, bo za chwilę będą wybory parlamentarne, które KO przegra, gdyż postępuje dokładnie tak samo jak jej kandydat na prezydenta. Od miesięcy wiele osób, bardzo przychylnych Rządowi Koalicji 15 X, powtarza, że rząd potrzebuje rzecznika do komunikacji z mediami. Kiedy mówię rzecznik, nie mam na myśli osoby, ale cały zespół ludzi, który obserwuje i codziennie analizują treści, które pojawiają się w mediach na temat rządu i opozycji, śledzą nastroje społeczne i sterują przekazem, który trafia do społeczeństwa, do wyborców… Pan Premier Tusk jest wybitnym politykiem, ale niestety dyletantem i amatorem, jeżeli chodzi o przekaz medialny… Szczytem amatorszczyzny były jego wystąpienia tuż przed głosowaniem, gdzie po prostu wpieprzył się między wódkę i zakąskę… Przecież w drugiej turze szło o pozyskanie wyborców kandydatów, którzy odpadli w pierwszej turze, a wiadomo, nie od dziś, że PDT ma bardzo duży elektorat negatywny… (PiS w tym samym czasie skrzętnie ukrył Kaczyńskiego). To przecież Trzaskowski sobie zażyczył, aby jego kampanię prowadziła pani Paprocka i pani Łoboda, które w porównaniu do Pawlaka, Bielana i Kurskiego są jak drużyna trampkarzy w meczy z Barceloną… To, że Trzaskowski wygrał w pierwszej turze na prezydenta Warszawy, nie jest zasługą pani Paprockie, gdyż w antypisowskiej Warszawie wygrałby nawet Marek Suski, jeżeli reprezentowałby KO. Arogancja polityków KO i niechęć do uczenia się i korygowania błędów jest niezmienna od lat. Ta partia jeszcze ciągle ma wysokie poparcie dzięki nam, którzy starają się ją wspierać wbrew politykom… Ale ta bezwarunkowa miłość może się tym razem skończyć, po następnej porażce spowodowanej niechęcią do słuchania swoich wyborców…",0,1,0,1.0,"Jun 3, 2025 · 6:04 PM UTC",1784.0,263.0,,,,,,
38.0,Janusz_Sebcio,Gdyby wygrał Trzaskowski to dostałaby awans. Polska.,0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",52.0,7.0,,,,,,
59.0,tomek1szy,Mamy wolne państwo zrobisz jak zechcesz ja kilkukrotnie ci wspominałem że zbliża się przesilenie polityczne i zaraz prędzej zmiotą z planszy paleo niż tych neo 🤷‍🤷‍. Nie ma czasu na kroczki i kruczki prawne kiedy ich łajbą tonie,0,1,0,1.0,"Jun 3, 2025 · 6:05 PM UTC",228.0,38.0,,,,,,
60.0,AnnaZychlinska,"Nawet ten wpis świadczy o Pani nieudolności i slabości. Przepraszam i nara...tylko Rałała żal. Tyrał z całych sił na marne. Mieliście genialnego kandydata, a mimo to wygrał kibol. Tego nie da się załatwić zwykłym ""przepraszam"" i zapomnieć.",0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",239.0,37.0,,,,,,
61.0,PanBenzX,Trzaskowski to totalna cipa chłop mają 10 mln poparcia nie potrafi zabrać sobie Platformy. Chłop nie potrafi ogarnąć Warszawy zero charyzmy wyobrażacie go sobie w rozmowie z Trumpem czy Erdoganem? XDD a jak się jej nie podoba niech wypierdala za granicę to polka więc lubi kutasy,0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",279.0,46.0,,,,,,
83.0,krzysztof4441,BIEJAT I HOŁOWNIA WY JESTEŚCIE WINNI ŻE R.TRZASKOWSKI NIE ZOSTAŁ PREZYDENTEM POLSKI JESTEŚCIE ZDRAJCAMI I HAŃBĄ POŁOWY WSPANIAŁYCH POLAKÓW WYPAD W PISDU🤬🤬🤬,1,22,10,33.0,"Jun 2, 2025 · 3:27 PM UTC",155.0,22.0,,,,,,
84.0,atomowalodz,"Zgadnijcie, kto wygrał w łódzkich zakładach karnych w II turze #WyboryPrezydenckie2025 ? ZK Beskidzka - 384 głosy Trzaskowski: 323 Nawrocki: 59 ZK Kraszewskiego - 165 głosów Trzaskowski: 140 Nawrocki: 23 Areszt Śledczy Smutna - 505 głosów Trzaskowski: 441 Nawrocki: 64",2,6,5,13.0,"Jun 3, 2025 · 4:51 PM UTC",268.0,40.0,,,,,,
85.0,phukasia1,"Tu ma Pani odpiwiedź: 1.nie macie przekazu i rzecznika rządu, nie potraficie się chwalić co zrobiliście 2.nie zaangażowaliście młodych, którzy potrafią w TIK Toka 3.Nie daliście więcej ustaw 3. I trzeba było wprowadzić rentę wdowią od kwiwtnia lub maja.",0,0,0,0.0,"Jun 3, 2025 · 6:06 PM UTC",253.0,39.0,,,,,,
88.0,PolskaKobieta,"Marek Sawicki z Peezelu chce wotum nieufności dla rządu...No to poczekamy do 11 czerwca...🤔 Raz w lewo, raz w prawo...c'nie?",0,5,3,8.0,"Jun 3, 2025 · 5:26 PM UTC",124.0,20.0,,,,,,
107.0,jan04345527,"Ciekawe ile czasu zajmie prawicowym tępakom, żeby zrozumieć, że zagłosowali za sojuszem z Rosją i wyjściem z Unii Europejskiej. Te prostaki piszą, że Trzaskowski wygrał w Rosji i na Białorusi, co ma świadczyć o jego pro rosyjskości. Przecież Polacy głosowali. Czy to nie debile?",1,6,5,12.0,"Jun 3, 2025 · 5:49 PM UTC",278.0,44.0,,,,,,
108.0,Kamil222800261,W zakładach karnych też wygrał Trzaskowski ale o tym nikt nie wspomina,0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",70.0,12.0,,,,,,
110.0,KCwiklinsk43539,"Zapraszam do Karpacza . Trzaskowski 69,63 % !",0,3,1,4.0,"Jun 3, 2025 · 12:47 PM UTC",45.0,8.0,,,,,,
111.0,Fillluuu,"Coś mu w coś,kuźwa. Absolutnie mogę się z Trzaskowskim równać i wykształceniem i obyciem.Jedyne w czym Trzaskowski mi imponuje, to w jak doskonały sposób maskuje swoje prostactwo, niską samoocenę (tak tak) oraz ascezę intelektualną, bo faktycznie to są rzeczy których nie potrafię",0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",280.0,42.0,,,,,,
135.0,HardkorPolska,GRATULACJE,0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",10.0,1.0,,,,,,
137.0,DomNinusia,"A jednak taka pewna wypowiedź KN i JK, że w nocy wygramy, zasiała to, że na szczeblu PKW mogło coś się zadziać. W terenie także niewykluczone. Oj PIS potrafi.",0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",158.0,29.0,,,,,,
162.0,Marcin83W,Ale to koleś składa protest do Izby że ta Izba jest nielegalna?;-) ja pierdolę ;),0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",81.0,15.0,,,,,,
164.0,Kinga8293128676,A kto w tym zapleczu sikorski trzaskowski nitras,0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",48.0,8.0,,,,,,
165.0,PJJ063243359211,"Gdyby nie ci inni, to PISu już by nie było, bo wygrałby Trzaskowski",0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",67.0,13.0,,,,,,
166.0,PoganinS,Jesteś cienka jak sik pająka,0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",28.0,5.0,,,,,,
167.0,AITalksxn,Oddzialy peło,0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",13.0,2.0,,,,,,
169.0,MHinz14256664,"Chyba pochlała, bo żaden człowiek na trzeźwo,tak się sam nie poniży. Taka sama narcyz(ka) jak Trzaskowski, tyle, że on wyzwiskami nie szafował tak jak ona.",0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",155.0,25.0,,,,,,
172.0,MacMoryc,Nikt już Pani nawet psa do popilnowania nie powierzy. Spieprzyliście gotowca. Brawo Wy!,0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",87.0,13.0,,,,,,
174.0,AgaSiewiereniuk,"Nie bardzo rozumiem rozwolnienie nad votum zaufania. Oczywistym jest, że Tusk powinien złożyć dymisję, a premierem powinien zostać Trzaskowski. Dopiero co poparły go miliony, a do tego przedstawiał rozwiązania na wszystkie problemy i palił się do ciężkiej pracy. C'mon!",0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",269.0,39.0,,,,,,
175.0,Radziszewski_,Dlaczego Trzaskowski Przegrał i Co z Tym Zrobić? #polska #europa #polityka #wybory,0,16,3,19.0,"Jun 2, 2025 · 10:34 AM UTC",82.0,12.0,,,,,,
195.0,czarnomysle,Toż @trzaskowski_ mówił że Zielonego ładu niema? No jak to? Oszukał? biznes.interia.pl/gospodarka… ETS2 2027: wyższe ceny paliw i gazu. Jakie będą skutki dla Polaków? - Biznes w INTERIA.PL,0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",188.0,28.0,,,,,,
196.0,BoschOskar,"Trzaskowski przegrał. Miej honor chłopie, nie bądź płaczliwą pizdą. Ogarnij się chociaż trochę. Życie toczy się dalej.",0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",118.0,17.0,,,,,,
197.0,ACalaquendi,A w trakcie kampanii był na urlopie czy nadal w pracy?,0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",54.0,11.0,,,,,,
199.0,Majka_Niemaja,#SolidarniZTuskiem,0,6,0,6.0,"Jun 3, 2025 · 1:56 PM UTC",18.0,1.0,,,,,,
200.0,WspolnotaPamiec,Ciąg dalszy sejmowej debaty o ustanowieniu 11 lipca Dniem Pamięci o Polakach – ofiarach ludobójstwa dokonanego przez OUN-UPA. Tym razem podziękowania dla Pana Posła @DariuszMatecki za nagłośnienie naszej akcji #WołyńNaPowązki i apelu do @trzaskowski_ i Rady Miasta Stołecznego @warszawa o odblokowanie inicjatywy budowy na Powązkach Wojskowych pomnika ofiar ukraińskiego ludobójstwa.,0,1,0,1.0,"Jun 3, 2025 · 6:02 PM UTC",383.0,50.0,,,,,,
201.0,Josepf54340,"Długo jeszcze będziesz beczał? xddd co wejdę to twój post jaki to Nawrocki chujowy albo Trzaskowski przesuoeraśny, a prawda jest taka, że obaj są chujowi. I żadne obycie w świecie polityki czy kibolstwa tego nie zmienia xd",0,0,0,0.0,"Jun 3, 2025 · 6:07 PM UTC",222.0,37.0,,,,,,
258.0,doliwaq,"Trzaskowski kojarzy im się z sprowadzaniem czarnych, gwałcących imigrantów i dawaniem przywilejów gwałcącym gejom, do tego sprzedawaniem Polski Niemcom i Eurokołchozowi. Generalnie wystarczy zobaczyć co mówią o nim w Republice i mediach narodowych.",0,4,1,5.0,"Jun 2, 2025 · 3:48 PM UTC",248.0,33.0,,,,,,
259.0,S380_23,A tuż obok piękne Żuławy i Mierzeja Wiślana,0,0,0,0.0,"Jun 3, 2025 · 6:08 PM UTC",43.0,8.0,,,,,,
260.0,XGrala33846,A wyobraźcie sobie ze @trzaskowski_ z nim przegrał.,0,0,0,0.0,"Jun 3, 2025 · 6:08 PM UTC",51.0,8.0,,,,,,
281.0,Jerzy_Ochnio,"Najgorzej, że tak to człek obserwuje od 20 lat. Od 3x15, spotu z lodówką. I co wybory jakby zero refleksji. Zero nauki. Teraz chwile pochowają uszy i zaraz wrócą do normalnego trybu. Na chwilę przed kolejnymi wyborami ktoś się obudzi i tak w kółko.",0,0,0,0.0,"Jun 3, 2025 · 12:43 PM UTC",248.0,44.0,,,,,,
282.0,Krystian89PL,Każda kurwa która obraża dziewczynkę powinna wyjść na solo z Nawrocki. To nie trzaskowski co zakłada stringi i pije sojowe latte.,0,3,5,8.0,"Jun 2, 2025 · 5:46 PM UTC",129.0,21.0,,,,,,
285.0,ttxyn1,"A co mnie obchodzą kredyty posłów... nigdy z własnej woli nie wziąłem kredytu z przyczyn biblijnych ""będziesz pożyczał a ci którym pożyczyłeś będą ci służyli"".",0,0,0,0.0,"Jun 3, 2025 · 6:08 PM UTC",159.0,25.0,,,,,,
306.0,e_Zee_non,"Ło kurwa, polać mu, bo dobrze prawi. Dostaliście darmową analizę porażki. I to zrobioną z odpowiedniego punktu widzenia - zwykłych ludzi. Skończcie ze swoimi kolesiowskimi ekspertami, którym obiecaliście zarobić, bo 15 lat temu zrobili Wam kampanię. Polityka Wam odjechała.",0,1,0,1.0,"Jun 3, 2025 · 5:57 PM UTC",273.0,39.0,,,,,,
309.0,ahok2876,Przegrał głównie przez beznadziejną kampanie i nieudolność rządu ale to też się przyczyniło,0,0,0,0.0,"Jun 3, 2025 · 6:08 PM UTC",91.0,13.0,,,,,,
310.0,jerzy15442428,"""Młodości ty nad poziomy wylatuj..."" powiedział Dedal do Ikara - antycypuję zawodowo",0,0,0,0.0,"Jun 3, 2025 · 6:08 PM UTC",84.0,12.0,,,,,,
311.0,SomDo2_0,"Nasi zwolennicy nawet nie wzięli pod uwagę, że można tak poświęcić dziecko. Dobrze, że nie wpadliście na to przed wyborami. Zostawcie dziewczynkę w spokoju!",0,0,0,0.0,"Jun 3, 2025 · 6:08 PM UTC",156.0,24.0,,,,,,
335.0,grzegurz,"Jak można głosować na syna donosicielki SB, który finansował fundacje pedofila z Targówka i fundacje pani Lange? Jak można głosować na kogoś kto był przy HGW gdy w Warszawie szalała bandycka reprywatyzacja? Pamięci Jolanty Brzeskiej I mieszkańców Marszałkowskiej 66.",0,0,0,0.0,"Jun 3, 2025 · 6:08 PM UTC",266.0,39.0,,,,,,
356.0,Darek__So,Ja bym zrzucił winę na @Jakub_Kocjan @AkcjaDemokracja @NASK_pl za słabą kampanie na rzecz @trzaskowski_,0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",103.0,14.0,,,,,,
381.0,Marcin83W,Nie no ale żeby tak pesel upubliczniać to trzeba mieć z głową ;),0,1,0,1.0,"Jun 3, 2025 · 6:09 PM UTC",64.0,13.0,,,,,,
383.0,IrenaDoDomu,"Na to wychodzi, że w rywalizacji sztabów ten pod wodzą Szefernakera spisał się lepiej. Ale gdyby ta niewielka nadwyżka głosów znalazła się po drugiej stronie-na co się przez chwilkę zanosiło-, nikt o błędach sztabu RT by nie mówił i być może nawet by ich nie widział.",0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",267.0,46.0,,,,,,
384.0,ttxyn1,A to grze mam złożyć jak to izba właściwa... do Pana Boga? 🤣🤣🤣,0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",62.0,13.0,,,,,,
385.0,Kinga8293128676,Programem jest różdżka ktora zaginela,0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",37.0,5.0,,,,,,
386.0,Jacobosb1,"Ale głosować może prawie 29 milionów ludzi. Więc określenie ""połowa Polaków"" jest nieprawdziwe.",0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",95.0,13.0,,,,,,
412.0,wscieklypaczek,"A najzabawniejsze jest to, że i tak okazał się lepszy niż Trzaskowski.",0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",70.0,12.0,,,,,,
414.0,Hirek130,A trzaskowski sponsoruje podefilów,0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",34.0,4.0,,,,,,
415.0,WspolnotaPamiec,W Sejmie trwa debata o ustanowieniu 11 lipca Dniem Pamięci o Polakach – ofiarach ludobójstwa dokonanego przez OUN-UPA. Dziękujemy Panu Posłowi prof. @A_Zapalowski za przypomnienie naszej akcji #WołyńNaPowązki i apelu do @trzaskowski_ i Rady Miasta Stołecznego @warszawa o odblokowanie inicjatywy budowy na Powązkach Wojskowych pomnika ofiar ukraińskiego ludobójstwa.,0,9,0,9.0,"Jun 3, 2025 · 5:23 PM UTC",366.0,48.0,,,,,,
416.0,krzysztofbrejza,"Ważne! Rafał Trzaskowski, wg najnowszego sondażu zwuększa przewagę w drugiej turze zaróqno nad kandydatem PiS jak i Konfederacji #Trzaskowski2025",6,157,324,487.0,"Apr 14, 2025 · 12:07 PM UTC",145.0,19.0,,,,,,
417.0,RafS1672,Zgodzam się w pełni. Precyzyjnie!,0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",33.0,5.0,,,,,,
419.0,XDde39fu,W rosji wygrał wasz Trzaskowski :),0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",34.0,6.0,,,,,,
442.0,wilkostroska,"Szanowna Pani, jest zdecydowanie za co przepraszać - to była kampania z narzędziami jak z 2007, bez strategii, badań, bez dopasowania przekazu do mikro-grup docelowych, bez wyczucia trendów społecznych. RT dowiózł na 120% to co mu przygotowaliście, a to było FA-TAL-NE. Dramat.",0,0,0,0.0,"Jun 3, 2025 · 6:09 PM UTC",277.0,42.0,,,,,,
474.0,Skallesny1,Nie rób tak Nadredaktorze bo mi lekarz zabrania się śmiać! No chyba że go wyślę na bambus.,0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",90.0,17.0,,,,,,
475.0,RMF24pl,Rafał Trzaskowski premierem Polski? Zaskakująca koncepcja. rmf24.pl/raporty/raport-wybo…,27,26,242,295.0,"Jun 2, 2025 · 5:41 PM UTC",88.0,7.0,,,,,,
477.0,IzabelaFNA,"A Trzaskowski nie chodził i dlatego przegrał. Nie wygra ten kto siedzi pod żyrandolem przychylnych mediów. A Hołownia miał rację, Trzaskowski jest zastępcą Tuska,a jako prezydent,byłby długopisem Tuska.",0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",202.0,28.0,,,,,,
480.0,Darecki_W,"Na jakiej podstawie Trzaskowski miał robić test? Bo tak sobie pisowscy wymyślili? To Nawrocki na wizji się wjebal biorąc jakieś gówno do pyska, nie Trzaskowski. Więc Nawrocki się tłumaczył. Wy łykacie wszystko co wam te przygłupy podsunął",0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",238.0,37.0,,,,,,
506.0,brygel_pl,"No dobra, ale coś tu się nie zgadza - jeśli to wyniki exit poll i cały czas @NawrockiKn wygrywał w sondażach @OGB_PL , to dlaczego w niedzielę w @RepublikaTV podano wyniki o minimalnym zwycięstwie Rafała @trzaskowski_? 🤔 #WieczórWyborczyRepubliki",0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",246.0,38.0,,,,,,
510.0,pazek_777,Xd ty wierzysz w tą propagandę tuska? Serio nie widzisz jak trzaskowski gra? Niesamowite że ludzie z wyższym wykształceniem a tacy naiwni...,0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",140.0,22.0,,,,,,
541.0,ttxyn1,Mówisz? Spróbuj wziąć na mnie pralkę... życzę powodzenia.,0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",57.0,8.0,,,,,,
543.0,IzabelaFNA,"A ile Trzaskowski stracił,tym,że nie poszedł?",0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",45.0,6.0,,,,,,
544.0,tvp_info,"""Każdy z nas musi się uderzyć w piersi i powiedzieć, że zrobił za mało"" - @KarnowskiSopot o porażce @trzaskowski_ w wyborach",0,1,0,1.0,"Jun 3, 2025 · 6:10 PM UTC",124.0,21.0,,,,,,
545.0,2410173c7522407,"Oczywiście! Premier Trzaskowski od razu wdrożyłby wszystko, co obiecał: – CPK zmieniłby w zieloną łąkę edukacyjną, – miliony mieszkań postawiłby z recyklingu banerów wyborczych, – a inflację pokonałby tanim prądem z uśmiechu Margot.",0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",232.0,33.0,,,,,,
546.0,Marcin83W,"Chciał napisać to napisał, nic z tego nie będzie ;)",0,0,0,0.0,"Jun 3, 2025 · 6:10 PM UTC",51.0,10.0,,,,,,
