id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link,fullname,quotes,date,hashtag,content,interactions
845.0,Krzyszt90368408,"Tak tak będzie ułaskawiał pisowców. Co ty pi3rdolisz.. to są wyłącznie twoje chore bajania niepoparte absolutnie NICZYM, które tylko mają nakręcać tych ciołków z waszej sekty silnirazem. Btw. tusk i sikorski nie będą prezydentami, chyba że jakiegos miasta tak jak trzaskowski.",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",276.0,41.0,,,,,,,,
846.0,Matta3838,"Na własnym podwórku masz pan ludzi bez centralnego ogrzewania, dziurawe jak sito drogi i syf zwyczajny na ulicach. Dookoła siebie nie potrafi pan ogarnąć a za Polskę chce się pan brać???",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",186.0,31.0,,,,,,,,
847.0,szantynet,"Przodkowie, bili się, zwłaszcza Mama i Teściowa Rafała T.",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",57.0,9.0,,,,,,,,
848.0,TulWinPrzem,"Prawa strona dziękuję za tak ""świetnego"" kandydata, można powiedzieć ""wybitnego"" 🫠",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",82.0,11.0,,,,,,,,
849.0,otoszadoki,"@donaldtusk , @trzaskowski_ @ko_klub",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",36.0,4.0,,,,,,,,
850.0,Aleksan08779657,Kandydat był świetny. W przeciwieństwie do sztabu. Trzeba było być otwartym na to co mówiliśmy. I zatrudnić profesjonalistów. Dla mnie przepraszam nie ma tu znaczenia,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",166.0,25.0,,,,,,,,
851.0,TBzdziagwa,"Zatrzymała się pani na tym jak robiono kampanie 10 lat temu i wiało nudą. Teraz jest świat SMów, memów, emocji, a nikt z Was zwyczajnie tego nie ogarnął. Pociąg Wam odjechał. I co Wy teraz zrobicie z tym francuskim?",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",215.0,39.0,,,,,,,,
852.0,t_stanislawski,"Sam nie wierzysz w to co piszesz. Trzaskowski był jedynym, który mógł zakończyć wojnę wewnętrzną. Kaczyński dzień po wyborze KN rozmontowuje rząd i koalicję. Chce domknąć układ …., a z tym rzekomo walczyliście 🤷‍",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",212.0,34.0,,,,,,,,
854.0,ZenekTonieten,"Nie poddawaj się, prowadź go dalej",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",34.0,6.0,,,,,,,,
883.0,osprogramistyc,noo. to nie były wybory na prezydenta warszawy. jak ktoś mieszka w warszawie to widzi co jest w warszawie. nikogo innego to nie obchodzi i nieważne czy to inne duże miasto czy mała wieś. ten film to był taki strzał w stope że się płakać chce i był godny drwin i hejtu jaki dostał,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",279.0,54.0,,,,,,,,
884.0,Caroll1947,Ależ oczywiście,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",15.0,2.0,,,,,,,,
886.0,jabyd17,"Filipek z Konopii. Jak głosowali w Zakładach Karnych, aresztach, w Rosji i na Białorusi ? Tam wygrał Trzaskowski. Tak też głosowali sędziowie i adwokaci. Brawo.",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",160.0,25.0,,,,,,,,
887.0,Mokotow_sieLce,"Trzaskowski miał więcej głosów w Rosji niż Nawrocki, jak to możliwe",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",67.0,11.0,,,,,,,,
888.0,ChudyRuj,"Raczej ""Pulska"" Wiesia Gomułki",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",30.0,4.0,,,,,,,,
890.0,stanciu777,"Ale ten obrazek nie jest prawdziwy, proszę zobaczyć na obrazek z podziałem na powiaty. Idąc tym tokiem myślenia to Trzaskowski by wygrał wybory.",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",144.0,23.0,,,,,,,,
891.0,AgnieszkaZabro1,"#Białystok dziękuję za udział w wyborach i kampanii. Demokracja działa tylko wtedy, gdy my działamy Chcę też serdecznie podziękowć @trzaskowski_ Obserwując kampanię, widziałam ile było w niej pracy, zaangażowania i prawdziwej troski o ludzi. To było inspirujące",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",261.0,37.0,,,,,,,,
892.0,SrebrnyKompas,Tak jest na każdym szczeblu.,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",28.0,5.0,,,,,,,,
893.0,HubnerrMax,"Zabawne te komentarze o tym, że Sikorski by wygrał/był dobrym premierem. To jeszcze większy mitoman z ego wielkości Księżyca, niż Rafał Trzaskowski. A już jego wystąpienie w Kanale Zero pokazało, że po tygodniu kampanii wśród ludzi, nikt by go nie lubił. Dejta spokój.",0,61,22,83.0,"Jun 2, 2025 · 1:27 PM UTC",268.0,43.0,,,,,,,,
894.0,PPmfull32330,🤣🤣🤣,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",3.0,1.0,,,,,,,,
895.0,WojtekWiejak,Jesteście po prostu nieudacznikami. To całe wyjaśnienie.,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",56.0,7.0,,,,,,,,
896.0,mrvshtebskey,"Proszę tylko nie dać się zepchnąć na margines polityki pod hasłem ""dwa razy przegrał wybory"". Polska polityka i polskie społeczeństwo potrzebuje kogoś, kto potrafi merytorycznie bronić tego, w co wierzy. Niestety wystawili Pana do politycznego freak fighta.",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",257.0,37.0,,,,,,,,
897.0,Grzegorz762,Właśnie,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",7.0,1.0,,,,,,,,
899.0,Puma38642208,Czas na osoby z zerowym doświadczeniem? Każdy kto coś umie ma za sobą długa listę porażek.,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",90.0,16.0,,,,,,,,
916.0,Siiwwyy,Uczciwego xD,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",12.0,2.0,,,,,,,,
917.0,DanielMajc24,"Mam nadzieję że ten przykład będzie dla przyszłego niechcianego Prezydenta RP swoistym kagańcem lub hamulcem oraz przestroga, ja wyjade pracować i żyć za granicą w Polsce jestem i tak w Warszawie bezdomny moja partnerka Renata Kubiak złożyła wniosek o przydział mieszkania",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",272.0,41.0,,,,,,,,
919.0,WawrzyniecW,"Z tego wniosek, że po podstawówce wszyscy powinni dostawać dyplom magistra . Wtedy wygrają. Trzeba to podpowiedzieć @barbaraanowacka",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",132.0,18.0,,,,,,,,
920.0,PolakWkurwiony,Ten co mnie zablokował i myśli że cwany Ty też won,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",50.0,11.0,,,,,,,,
921.0,JFJ15561913,"Szef rosyjskich sił powietrznych nie stanie jednak przed międzynarodowym trybunałem sprawiedliwości. Okazało się ,że sam nie potrafi latać gdy przypadkowo wypadł dziś z okna w Moskwie...",7,118,71,196.0,"Jun 2, 2025 · 10:00 PM UTC",186.0,26.0,,,,,,,,
922.0,krzysiek_sum,Pan nie walczy o Polskę i połowa Polski to widzi. Każda Pana decyzja kończy się tym że na końcu szczęśliwi są Niemcy. To nie Trzaskowski przegrał tylko Ty. Trzaskowski i tak wyciągnął Maxa…,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",189.0,33.0,,,,,,,,
924.0,TwiterowyByt,"Na szeroką skalę zaczęto stosować orzekanie wadliwości orzeczeń. Wyjaśniam - mam nieuleczalnie chorego pacjenta, któremu przyznano rentę okresową. Stałe od dawna są już rzadkością, więc taka osoba co kilka lat musi stawać na komisji, aby sprawdzili, czy nogi nie odrosły.",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",271.0,40.0,,,,,,,,
925.0,SzKolega,Nie mieliście świetnego kandydata,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",33.0,4.0,,,,,,,,
927.0,Andrzej18447018,Wygrała cała Polska bo prezydentem nie jest Trzaskowski,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",55.0,8.0,,,,,,,,
930.0,daniel_szuml,"Drogi niezbyt inteligentny braunisto, Karolek obiecał w 100 DNI obniżyć ceny prądu o 33% i nie było dodatkowego kryterium zmiany rządu. No chyba, że miał swoim wyborców za kretynów i w sumie nie był daleki od prawdy. Pozdrawiam",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",227.0,38.0,,,,,,,,
934.0,yersinia6,Ale nie obowiazuje,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",18.0,3.0,,,,,,,,
952.0,M_Stepniewski,"Brygada, uśmiechajcie się.",0,8,55,63.0,"Jun 2, 2025 · 9:18 AM UTC",26.0,3.0,,,,,,,,
953.0,zDoskoku8,To jest ich problem. Więc dalej będą przegrywać.,0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",48.0,8.0,,,,,,,,
955.0,Pistash_m,@grok o jakie wybryki posłanek chodzi?,0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",38.0,6.0,,,,,,,,
956.0,Zuzanna19194,"Znakomity pomysł , przekonujące uzasadnienie. Gorzej jakby na to przystał..",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",75.0,10.0,,,,,,,,
957.0,CHARLS1597,Wypierniczaj batonie,0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",20.0,2.0,,,,,,,,
959.0,Jadwiga824185,"A co mieszkaniec Alaski wie o Polsce? Pan będzie tutaj mieszkał? Pingwiny proszę wybierać, a nie nam prezydenta.",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",112.0,18.0,,,,,,,,
960.0,Kon_z_Valony_,"Ma rację. Zjebom z prawicy wydaje się, że 0,8% to miażdżąca przewaga. Urojenia. Najchętniej wyjebaliby zwolenników Rafała z kraju. Tak się składa że dwa obozy są prawie równe.",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",175.0,28.0,,,,,,,,
961.0,Artur78964518,"Trzaskowski przegrał przez swój paskudny charakter, oraz przez takich chorych z nienawiści pojebów jak ty Dziubek.",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",114.0,16.0,,,,,,,,
964.0,Kolodziejczakkh,Piękne :),0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",9.0,2.0,,,,,,,,
967.0,johndoe6667898,"Uśmiechnijcie się brygada, hej! Co tacy smutni jesteście?",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",57.0,8.0,,,,,,,,
968.0,RavDomalewski,"Kandydat dobry, tylko sztab do niczego. Swoją niedźwiedzią przysługą zmarnowaliście karierę dobrze rokującego polityka, których w partii macie bardzo mało. Super robota, brawo!",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",176.0,23.0,,,,,,,,
969.0,jj_anka,"Ja w Poznaniu robiłam co mogłam, proszę o docenienie szczególnie trudnych warunków pracy. 🤪",0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",91.0,14.0,,,,,,,,
970.0,djfreakme,Tak walczycie o Polskę a energia najdroższa w całej Europie...,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",62.0,10.0,,,,,,,,
972.0,SzparagZniemiec,Przeproś Sorosa.,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",16.0,2.0,,,,,,,,
973.0,GwiezdnyPyl1977,Psychopata jak Tusk i Trzaskowski,0,0,0,0.0,"Jun 3, 2025 · 8:15 AM UTC",33.0,5.0,,,,,,,,
989.0,PawelKsiazyk,"Im szybciej się znajdzie odważny w tym środowisku, który krzyknie, że król jest nagi, tym szybciej dojdzie do mentalnych zmian w tym bagnie. Obawiam się, że do najbliższych wyborów nikt się taki nie znajdzie. Najwyraźniej trzeba zaliczyć spektakularną klęskę.",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",259.0,39.0,,,,,,,,
990.0,GallAnonimXIII,"Trzaskowski to przegryw. Kolejny raz przegrał z no-namem wyznaczonym przez Kaczyńskiego. Dr facto 5 lat mocno przygotowywał się do prezydentury (szkolenia, psycholog, urabianie młodzieży na Campus). I wszystko w piach. Ale ok - kandydat świetny, tylko wyborcy źli...",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",266.0,38.0,,,,,,,,
991.0,AGrzaslewicz,W żołnierskich słowach. Spierdalaj sorosowy pomagierze.,0,1,0,1.0,"Jun 3, 2025 · 6:19 AM UTC",55.0,6.0,,,,,,,,
992.0,arek_grzegorz,No ale o tym problemie to już nawet na X pisano daaaawno temu i zero refleksji w rządzie :(,0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",91.0,19.0,,,,,,,,
993.0,ACienia96754,"Może będą żądać zdjęcia karty do głosowania na wzór tego ich autorytetu, profesora nauk wszelakich, Markowskiego xd",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",115.0,17.0,,,,,,,,
994.0,ManEkler,Trzaskowski w ogóle nie powinien być desygnowany na kandydata na prezydenta. Porażka z Nawrockim który wszyscy wiedzą z jakiego bagna pochodzi to wybitne antyosiągnięcie xD,0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",172.0,25.0,,,,,,,,
995.0,slavhammer,"Nie, śmieszna kobieto, nie ""nie potrafiliśmy zrobić tego lepiej"" tylko ""nie potrafiliśmy zrobić czegokolwiek"". Wyrzuciliście Polsce dwa lata w błoto bo jesteście beznadziejni i nie znacie się na niczym poza walką polityczną, którą jest w waszym wykonaniu żenadą.",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",262.0,38.0,,,,,,,,
996.0,szymek_k,Btw piszemy „bynajmniej rozczarowała” :p,0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",40.0,5.0,,,,,,,,
997.0,edyta_r5,🤣🤣🤣 Wiola ale wrócisz w parlamentarnych co nie?,0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",47.0,8.0,,,,,,,,
998.0,rydlinski,facebook.com/share/p/1DRv4yw…,0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",29.0,1.0,,,,,,,,
999.0,MaciejMiosz1,"Gdyby ktoś dał Wam dwie piłeczki do piłkarzyków, jedną byście zepsuli, a drugą zgubili. Chapeau bas.",0,0,0,0.0,"Jun 3, 2025 · 8:16 AM UTC",100.0,16.0,,,,,,,,
1000.0,Bill74818520,Suszek #JestemProblememTuska retweeted Bill @Bill74818520 56m Replying to @trzaskowski_ 1 1,0,1,0,1.0,"Jun 3, 2025 · 7:20 AM UTC",91.0,11.0,,,,,,,,
1.0,CULEX3SX,Ćpuna i mitomana nazywasz świetnym kandydatem? 🤣 🤣 🤣 🤣 🤣 🤣,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",58.0,12.0,,,,,,,,
2.0,5h00tingStar,Powiedzieć że zjebaliscie to nic nie powiedzieć. Mieliście chociaż jakąś firmę PR? Firmę od social media? Czy rzesze fanów którzy sami ciągnęli kampanię w necie? Jakieś postulaty mieliście? Przekaż? Może coś dla wyborców mentzena mieliście? Dramat! Dzięki za nast 5 lat pisiora,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",277.0,42.0,,,,,,,,
3.0,Ilona14061998,A ta Pani posłanka mogłaby posłuchać co ludzie mówią? Może niech Pani sobie obejrzy jakieś programy informacyjne z wczoraj i posłucha co mówią młodzi dlaczego na RT nie głosowali. Bo POPiS. Teraz będa wine na Hołownie zwalnać. Jak dziennikarze w to pójdą też to dno i wodorosty.,0,2,1,3.0,"Jun 3, 2025 · 7:35 AM UTC",278.0,47.0,,,,,,,,
5.0,P_SlomiaC,Nie macie za co! Polska się cieszy!,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",35.0,7.0,,,,,,,,
8.0,A12388796437,Każdy byle nie Trzaskowski.,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",27.0,4.0,,,,,,,,
9.0,Gregore18877542,"Gdzie były lokalne struktury platformy? W powiecie puckim nikogo nie było kto by walczył o wyborców, zero zaangażowania. Masakra, macie za dużą dumę by starać się o wyborców? Jaśnie państwo z Platformy?",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",202.0,32.0,,,,,,,,
10.0,59aidualk,Pierdolniete psychopatki.,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",25.0,2.0,,,,,,,,
12.0,Danny8971,Uczciwy kandydat? XD Słowo hipokryzja to za mało aby opisać szpagat w tym wpisie.,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",81.0,14.0,,,,,,,,
13.0,szef_dywizji,"W jakim sensie uczciwego? Przecież nawet podczas publicznej debaty skłamał tyle razy, że nawet Demagog go prostował",0,39,4,43.0,"Jun 3, 2025 · 8:35 AM UTC",115.0,17.0,,,,,,,,
14.0,shamrog88,"Te wybory to czerwona kartka dla rządu. Rafał Trzaskowski jest tu ofiarą, choć z drugiej strony prezydent powinien mieć dobrą rękę do ludzi, a Trzaskowskiemu to te wszystkie Szczerby, Zembaczyńskie, Gajewskie, Myrchy (minister, który łamie ciszę wyborczą?) te wybory przegrali.",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",277.0,40.0,,,,,,,,
19.0,Kerszikers,ale też wygrał w Warszawie,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",26.0,5.0,,,,,,,,
20.0,ExplicitePL,"Trzaskowski już był w ogródku, już witał się z gąską🪿 Nie był Prezydentem Rzeczpospolitej i nadal nie jest #Wybory2025",2,9,3,14.0,"Jun 3, 2025 · 7:17 AM UTC",118.0,19.0,,,,,,,,
21.0,devolaj,"to nie do końca prawda, bo już w I turze Trzaskowski w 60+ miał ponad 40%. Tam nie musieli na niego głosować w formie sprzeciwu wobec Batyra. Mieli do wyboru 12 innych.",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",168.0,32.0,,,,,,,,
22.0,rjvein,"Panie Mikołaju, oczywiście, że widać godnych następców Pana Premiera Tuska! To właśnie młode pokolenie członków Koalicji Obywatelskiej, które Pan reprezentuje, niesie nam nową nadzieję. Pozdrawiam.",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",197.0,25.0,,,,,,,,
23.0,agnieszkawolsk9,"""Dzisiaj w nocy zwyciężymy"".... - zagadkowa wypowiedź prezesa IPN w chwili, gdy ogłoszono pierwsze sondaże, tuż po 21.oo i wszystko wskazywało na sukces @trzaskowski_ ....",0,10,41,51.0,"Jun 2, 2025 · 11:00 PM UTC",171.0,25.0,,,,,,,,
25.0,IzydorczykSlaw,"Dodam jeszcze: karkołomne, lecz ma szansę polepszyć Wasz obraz. ""Ciśniemy na akty oskarżenia"". Dlaczego? NAJPRAWDOPODOBNIEJ - Al'Fonsi będzie ułaskawiać hurtowo, lecz może do suwerena dotrze: ""zrobiliśmy wszystko, aby wskazać i ukarać złodziei. Ale patron tychże - przeszkadzał.""",0,3,0,3.0,"Jun 2, 2025 · 6:34 PM UTC",279.0,37.0,,,,,,,,
26.0,VoskyPL,"prawda jest taka, że pani Sznepf nie powinna prowadzić debaty, skoro miała osobisty interes w tym, żeby prezydentem został Trzaskowski. Jak to nie jest konflikt interesów, to nie wiem, co nim jest.",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",197.0,32.0,,,,,,,,
31.0,MM1141670,Wasza pogarda do zwykłych ludzi. Elyta z pl. Bankowego precz,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",60.0,10.0,,,,,,,,
32.0,PolloFarsentePe,a w czym tkwi ta zagadka? zagadkowe to jest ogloszenie sie prezydentem przez czaskoskiego na podstawie sondazu majac 50.3% poparcia,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",131.0,20.0,,,,,,,,
33.0,Piotrek28267022,"Czyli co by nie mowic Panie Jacku jest dobrze Dzialamy dalej! zatrudniamy fachowca od ""propagandy"" i jedziemy dalej a w 2027 ""Bierzemy konstytucyjną większość""",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",159.0,24.0,,,,,,,,
34.0,Lewandowskiv0,Trzaskowski bo nic nie zrobił,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",29.0,5.0,,,,,,,,
35.0,Magorza01410507,"Kto to posłucha? Po wpisach szczególnie 3D widać,że nic a nic nie skumali. Jestem zawiedziona 3D, wygrało przerośnięte ego a nie gra zespołowa. RT dostał 10,237 mln głosów wręcz wbrew działaniom KO i koalicjantów. To jest jego osobisty sukces. Przegrał tylko o 370 tys.‼",0,4,0,4.0,"Jun 2, 2025 · 10:32 AM UTC",270.0,44.0,,,,,,,,
36.0,Robert_Stavros,Jawoll🤓‼‼,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",9.0,1.0,,,,,,,,
37.0,K_Stanowski,Dlaczego Rafał Trzaskowski przegrał wybory? Zapraszam. piped.video/-rZ7h41aRNU?si=ICxo…,1,31,94,126.0,"Jun 3, 2025 · 8:54 AM UTC",87.0,7.0,,,,,,,,
38.0,PaweM16540799,"Pis was rozegrał jak dzieci w najmłodszej grupie wiekowej, sprytnie wciskając im kit przez Tik Toka (Mentzen) i Yutuba (Kanał Zero). Te dzieciaki w wywiadach mówią bzdury za Stanowskim i Mentzenem. Pis zrobił po prostu swoje w tej grupie wiekowej. A wy??????!!!!!! ZERO!!!",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",272.0,43.0,,,,,,,,
39.0,Sskarlet_Oharaa,"Upraszczam, bo się nie zmieściło. Imigranci to kluczowy argument, absolutnie kluczowy, który przeważył w walce na brednie, w kontrze z faktami, o których się nie tłucze i nie tłukło.",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",182.0,29.0,,,,,,,,
40.0,i_podziwiam,W takiej robocie to on by dwóch dni nie wytrzymał,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",49.0,10.0,,,,,,,,
41.0,JanuszPol1,"Ale wyborcza pisała, że to przestępca seksualny był. W dodatku Trzaskowski zachęcał do pomocy temu przestepcy seksualnemu. Obrzydliwe. Dobrze, że przegrał",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",154.0,21.0,,,,,,,,
42.0,smnelken,Zrobiłeś to 2 razy... pierwszy i ostatni,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",40.0,7.0,,,,,,,,
44.0,Jan192732,Gdybyście byli inteligentni to nie bylibyście głupi.,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",52.0,7.0,,,,,,,,
46.0,dorami202,"Ogólnie kandydat zajebisty, tylko te ciemne wieśniaki nie chcieli na niego głosować, teraz trzeba napisać drugą część książki ""Rafał"".",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",134.0,19.0,,,,,,,,
69.0,matbaczynski,"Pewnie wielu zarzuci mi naiwność, ale sytuacja, w której Rafał Trzaskowski pogratulował wygranej Karolowi Nawrockiemu, a Karol Nawrocki podziękował Rafała Trzaskowskiemu za rywalizację, jest jakimś powiewem normalności. Zwłaszcza gdy realnie obawiano się podważania wyników.",0,17,78,95.0,"Jun 2, 2025 · 8:42 PM UTC",274.0,34.0,,,,,,,,
70.0,FranekDolas56,"I właśnie dlatego przegrywacie, bo nie rozumiecie tego, że ""przesunięcie"" @trzaskowski_ było grą, było udawane i nikt go nie kupił. Nie rozumiecie, że nie jesteście wspaniałą, lepszą Polską. Przegrywacie bo macie Polskę w tyłku i jesteście odklejeni od rzeczywistości.",0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",268.0,39.0,,,,,,,,
71.0,P_Eng84,Wszystko ok pod czaszką ?,0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",25.0,5.0,,,,,,,,
73.0,kryptolabPL,"Kampania nienawiści Wam ""pomogła"" :)",0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",36.0,5.0,,,,,,,,
74.0,Sskarlet_Oharaa,Oczywiście.,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",11.0,1.0,,,,,,,,
76.0,TREBORWWL,Robert @TREBORWWL 13s Replying to @WiolaPaprocka @trzaskowski_ Enable hls playback 0,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",84.0,11.0,,,,,,,,
77.0,gniewitka,Najwyższy czuwał.. Widział i słyszał. Patrzy i słucha nadal. Amen,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",65.0,10.0,,,,,,,,
103.0,KwaKwaCzynski,"Jakie dwa lata? - KO jest w tym momencie w odwrocie Kaczyści i Brunatni dostali takiego wiatru w żagle że jeszcze w tym roku odbiorą władzę i pokażą Tuskowi, Bodnarowi i Siemoniakowi jak się robi rozliczenia.",0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",208.0,36.0,,,,,,,,
104.0,grudzmar,"A to już nie ma znaczenia. Jak sobie pomyślę, że pomimo integracji pis, mentzena, brauna, administracji trumpa, może ruskich, pomimo nieróbstwa ministrów, braku rozliczeń, braku zmian, pomimo Gajewskiej przegraliście ledwie o 370k głosów to znaczy, że kurwa chcieliście przegrać!",0,1,0,1.0,"Jun 3, 2025 · 8:44 AM UTC",279.0,39.0,,,,,,,,
105.0,kacha198707,"Jedyne co potraficie to niszczyć, likwidować, kłamać nadęte warszawskie bufony",0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",78.0,10.0,,,,,,,,
107.0,KrzysztofMatt,"Moment moment. Koleś idzie przez Poznań, gdzie Trzaskowski dostał ponad 70% (o ile się nie mylę) i tu szuka winnych wygranej Nawrockiego. On tępego ryja widzi patrząc w lustro",0,3,0,3.0,"Jun 3, 2025 · 6:24 AM UTC",175.0,29.0,,,,,,,,
108.0,SanuspgSylwia,"To fakt, do @trzaskowski_ nie mam zastrzeżeń. Niestety nie wszyscy chcieli pracować tak ciężko jak on. Już nie mówiąc o ""koalicjantach"", którzy torpedowali jego wysiłki.",0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",169.0,25.0,,,,,,,,
111.0,oszolomjeden,"Platforma nigdy nie była Obywatelska, ale wyalienowana. Tak jak PiS ma niewiele wspólnego z Prawem i Sprawiedliwością.",0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",118.0,17.0,,,,,,,,
121.0,TREBORWWL,Robert @TREBORWWL 34s Replying to @WiolaPaprocka @trzaskowski_ Enable hls playback 0,0,0,0,0.0,"Jun 3, 2025 · 9:09 AM UTC",84.0,11.0,,,,,,,,
136.0,Piotr624,Panie Radku jest Pan w bledzie wielu z wyższym wyksz nie podziela takiego pogladu. Sam głosowałem za K. Nawrocki Precz z Kamelonem politycznym jakim jest Rafal Trzaskowski Pozdrowiam Goodbye Rafał,0,1,0,1.0,"Jun 3, 2025 · 9:10 AM UTC",196.0,30.0,,,,,,,,
137.0,K89391832,Gdzie? Pomóż .,0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",14.0,3.0,,,,,,,,
138.0,Adamski623,"Cicho, cierpię",0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",14.0,2.0,,,,,,,,
139.0,dorami202,Nie mówili o sukcesach rządu bo ich nie było.,0,0,0,0.0,"Jun 3, 2025 · 9:10 AM UTC",45.0,9.0,,,,,,,,
